Year,Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2017,High-income countries,589391,547387,948850,244,3573,109285,1030,19662,368900,85537,6840,215312,240711,39204,17059,7944,3038356,44135,143568,234495,23622,17770,7986,4522,138407,451609,2719,507643,1830,6696,315733,16819,12854,67994,160914,99064,471494,3773,555,9006,11308,7856,153391,4170758,379349,51705,605650,17258,51815,10892,46725,86615,286941,689338,2393,68991,407852,9704,97960,116715,4856,27330,585666,500287,2038433,745819,7967,102031,53839,342113,6972,400,100619,110115,825654,52,696,11772,42597,85980,1486428,242343,5220,407320,8503,28335,1376,502,506329,50536,24184,208591,435603,81,270713,292036,20152,9423778,1545984,592606,495247,350479,4353,135240,1366331,476629,283459,415519,565192,169564,1082,103385,51275,143941,108972,445285,675,51975,53785,1713,209532,29201,51543,8795,717879,563,67809,51096,3619,408,20557,65422,2,6874958,10198,13639,22298,23936,7291,1533798,38929,268070,2816,372,665301,464355,2095,412018,144134,6475,387511,2652,1287,73872,4033,3203020,1164,61928,1710,36504,473748,2522145,2149163,960427,937172,5710,1014299,139077,290,1622154,1152186,13686,1146,16072,20618,155,27546,49152,888,8501,94636,206779,416228,17835,45403,89629,12203,157193,49910,1264,214914,356795,16022,426914,888570,91568,510581,104915,1436,145822,290670,706221,20064,154612,257007,7885,31726,1109,27615,151666,429377,1704652,6684,770,867,64293,774976,61548,2280291,63968,836796,966,80673,94924,3996,230475,1200664,3924,293,735932,31906,116635
2017,Middle-income countries,1955277,32950,19041,837,44,102747,155,767,105232,424969,571,37349,25734,580769,495,22290,1915337,1288,487243,19658,3004,266260,82,3577,248696,349306,42675,151991,225,20009,221987,771083,9071,31667,339272,43898,43234,601,58,154844,108180,35,143619,393530,175181,14281,641549,4775,35154,22,14462,20233,140774,35137,223,10658,11158,46865,254203,7664,1258,355,10770,35257,207906,29913,31475,101310,34906,70329,..,27,1406,4630,101632,675,..,2795,137,328834,445119,155020,76,73886,264,623,83,489,49338,60137,4874,14300,212496,..,31298,17288,547,1270921,815422,36807,411803,10988,2,44817,219210,1918,95402,63458,1341896,16097,1337,24470,315565,458607,56323,37736,163683,66768,30627,75,54673,319,2017,90380,134022,759,408771,340,52,413,10420,8177,..,33787,138,341,9767,40180,108,11807,256104,1352269,85042,781,396676,47830,146,8827,161368,113287,177144,25,100,13856,6937,632679,179,10853,436,338969,168285,97848,50642,202030,5975,6532,195497,315995,16,19916,3502521,28104,155,255,678,64,752,8255,31,28742,59372,61337,51447,676,4676,66958,85,3963,14009,635,558640,60662,195766,180157,100009,1890060,55128,2657,46836,8556,22055,2826295,310226,104964,62701,13265,162251,59,1484,5044,6682,79172,109883,18,841,164322,1919166,15417,160671,35656,683517,810,88966,932873,336,51728,141828,6,101941,45496,51526,449841
2017,Upper-middle-income countries,1222493,32827,4857,825,44,59699,155,702,81527,385941,534,19539,25037,482738,450,911,262088,1268,367012,18104,1665,18171,82,31,248433,349246,42170,128899,225,3827,220570,3095,5021,695,325968,20915,34477,591,11,302,2627,35,140451,183309,174935,14281,637935,4104,24794,22,7249,3675,140673,32428,135,10431,11001,41583,25771,7149,1073,353,10473,33904,75814,19755,28986,2498,29447,4527,..,27,830,4381,65850,663,..,483,71,275859,427483,12015,70,72631,41,623,83,2,41730,2846,1199,14296,212411,..,16171,16698,503,148915,707301,27818,181873,10588,..,14620,209388,1870,62599,27302,1226211,12987,1190,10442,295820,405411,46010,29989,163659,447,4371,75,41186,313,1978,83398,13830,82,24358,335,1,413,446,8063,..,16121,138,311,9714,40178,108,7062,246869,1205151,81823,15,124671,41848,..,6691,148399,358,40191,25,58,5422,1547,57098,14,9958,64,336612,160666,92919,47534,145101,5720,1183,168251,244798,16,19006,1546826,3216,155,255,678,64,752,8245,31,3077,36266,21903,51422,652,766,44748,59,3919,14003,411,99743,31961,1592,168596,21733,477683,18364,2593,46819,7596,19817,2400464,288310,104868,16248,..,7714,59,1442,5041,4278,74544,97677,18,670,5821,1822128,2755,113179,12664,598729,761,88450,814120,245,50881,88847,6,87050,20347,50399,441648
2017,Lower-middle-income countries,732784,123,14184,12,..,43048,..,65,23705,39028,37,17810,697,98031,45,21379,1653249,20,120231,1554,1339,248089,..,3546,263,60,505,23092,..,16182,1417,767988,4050,30972,13304,22983,8757,10,47,154542,105553,..,3168,210221,246,..,3614,671,10360,..,7213,16558,101,2709,88,227,157,5282,228432,515,185,2,297,1353,132092,10158,2489,98812,5459,65802,..,..,576,249,35782,12,..,2312,66,52975,17636,143005,6,1255,223,..,..,487,7608,57291,3675,4,85,..,15127,590,44,1122006,108121,8989,229930,400,2,30197,9822,48,32803,36156,115685,3110,147,14028,19745,53196,10313,7747,24,66321,26256,..,13487,6,39,6982,120192,677,384413,5,51,..,9974,114,..,17666,..,30,53,2,..,4745,9235,147118,3219,766,272005,5982,146,2136,12969,112929,136953,..,42,8434,5390,575581,165,895,372,2357,7619,4929,3108,56929,255,5349,27246,71197,..,910,1955695,24888,..,..,..,..,..,10,..,25665,23106,39434,25,24,3910,22210,26,44,6,224,458897,28701,194174,11561,78276,1412377,36764,64,17,960,2238,425831,21916,96,46453,13265,154537,..,42,3,2404,4628,12206,..,171,158501,97038,12662,47492,22992,84788,49,516,118753,91,847,52981,..,14891,25149,1127,8193
2017,Low-income countries,2,7,8116,..,4,102378,..,2485,648,8,..,123,319,4,6,2,210,10,..,402,1,49493,..,14537,2,1,2041,1734,..,..,2,39778,196196,4057,5,19876,1529,..,..,188979,10874,..,475,24046,111,..,2414,7578,40137,..,313,304820,12,2519,..,3,..,871,454747,162,2006,4,2962,1,3143,2,6158,114322,..,14491,..,..,2,4,30670,..,..,18815,9229,..,2605,55328,..,30,..,..,..,..,..,126981,22017,..,13,..,162,..,..,140514,369,..,..,4,..,7,2921,..,636,1,..,49901,2,..,..,..,12,2464,3793,8202,790,1,..,..,4544,106076,103,..,122927,..,3,..,42852,135,..,297,1,..,..,..,..,2187,92357,1,470,12,19,221,..,1,3,97608,113731,..,..,1,..,51186,5,..,12,..,721,1146,..,3475,1574,..,3046,2,455,4,740,237672,..,..,..,..,19,17,..,79,697,76206,1,71,28646,..,..,..,43,8,262032,20650,634530,2534,71,..,510251,..,37,109,623,7,1701,..,270,..,34280,..,553,..,290,26,..,..,..,131109,6,..,7213,61543,6674,..,257,85,..,2928,421,..,..,4556,43499,28959
2017,Sub-Saharan Africa,105,112,10018,..,4,200357,..,2660,1852,64,..,5370,5132,4,18,40,6503,48,179,7362,1,315602,59,2,30,124,44684,2877,26,11,3203,810585,205085,34847,5,62786,5975,..,..,343591,118067,..,565,34058,1274,..,1793,35652,72861,..,71,323688,827,2926,..,3876,1699,1067,708243,2506,2006,4,1,1,15519,2,37549,212236,189,79673,..,..,43,276,105471,..,..,21567,9312,..,49670,209015,63,7881,..,..,..,..,100,186228,25623,40,13,..,162,..,42,56535,1102,578,263,8613,..,3760,22246,116,1633,55,..,64190,2,121,21,27,464,5868,167476,74918,4234,1,262,33,17603,196405,327,88,530612,157,3,..,51575,10987,3222,206,1,37,..,..,..,3745,347555,113,85333,23,300,18216,..,2550,60,210455,284363,22,37,949,27,15747,5,48,56,92,178,1544,7814,82876,..,..,1741,2,471,1201,4950,265698,107,27,..,..,19,17,..,28805,1409,134649,3070,688,33124,679,..,496,43,8,575980,77886,828525,3089,2565,123,516799,..,46842,678,1824,238,..,149,442,5,196518,..,553,18,613,1216,..,..,..,294933,2871,178,66456,96413,13811,38,136,..,..,238,106,..,14891,4752,94276,478610
2017,AFRICA,485,385,24740,..,4,200369,..,2666,1976,269,..,6105,5734,35,19,939,7927,48,731,8708,1,315637,59,2,30,383,44684,3070,26,28,3223,810637,205117,34847,5,63259,8215,..,..,343619,118900,..,577,36764,1274,..,1832,40111,74182,..,71,324625,898,2926,..,3912,1758,1118,708658,3160,3261,4,1,2,32334,536,37549,214452,200,81256,..,..,43,885,133042,..,..,21567,9330,..,58945,209675,69,9845,..,..,..,..,105,187499,26498,40,13,..,162,224,42,61031,15284,962,56611,8638,..,4106,30632,116,2756,18321,753,64496,2,11175,65,27,464,15089,167476,74940,13058,1,262,33,17639,196428,9067,106,531807,157,3,..,53495,10987,3222,220,1,260,12,..,..,9425,347563,124,85388,23,300,19609,..,2602,60,210837,287410,22,37,1215,1707,17972,5,48,56,92,178,4270,8279,82891,..,1323,2423,53,471,1566,11828,265730,107,27,..,..,19,17,..,28805,35845,138158,3070,699,33311,1240,..,514,43,8,669240,78458,829819,5823,2898,292307,545233,..,46842,1350,2929,128981,625,207,3671,5,196518,..,553,18,4161,3713,220,..,..,294999,3379,2501,73488,96714,24917,38,136,417,..,246,106,..,101934,25100,94292,478634
2017,Eastern Africa,..,..,..,..,..,20717,..,..,..,..,..,169,..,..,..,..,3328,..,..,439,..,..,..,..,..,..,2454,..,..,..,..,..,182682,3788,..,135,549,..,..,2654,3126,..,..,4056,16,..,..,34916,25715,..,..,..,..,19,..,..,..,168,462039,125,1992,..,..,..,3212,..,..,115358,..,40024,..,..,..,..,58632,..,..,..,..,..,1006,124,..,30,..,..,..,..,..,..,..,..,..,..,..,..,..,28630,103,..,..,28,..,..,1095,..,247,..,..,49226,..,..,..,..,..,..,3771,..,86,..,..,..,16941,113001,29,25,271,..,..,..,..,2959,3222,..,..,..,..,..,..,..,93338,..,795,..,156,152,..,..,..,..,2476,..,..,..,..,2218,..,..,..,..,..,532,..,3045,..,..,51,..,455,..,247,95775,..,..,..,..,..,..,..,..,..,112,..,115,..,..,..,..,..,..,562423,21962,679051,53,733,..,343112,..,33,..,77,..,..,..,121,..,..,..,..,..,..,..,..,..,..,287147,..,..,7716,84363,2045,..,..,..,..,..,..,..,..,4688,43499,37085
2017,Burundi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,298,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,601,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,538,..,..,..,13476,..,..,..,..,..,..,..,..,..,..,..,..
2017,Comoros,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,277,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34,..,..,..,..,..,..,..,..,..,..,..,..,4539,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,455,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71,..,..,..,..,..,..,..,..,..,..,..,..
2017,Djibouti,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5616,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51406,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,132,..,..
2017,Eritrea,..,..,..,..,..,204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,563,..,..,..,..,..,..,..,..,..,..,122,..,..,..,102,..,..,..,..,..,..,..,..,..,..,930,..,..,..,..,..,..,..,..,..,..,58,..,..,..,..,230,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46,..,..,..,..,..,..,..,..,..,..,..,205,..,..,..,..,..,..,..,..,..,..,..,..,..,431,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,221,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1289,69,979,..,..,..,137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1006,..,..,21,274,..,..,..,..,..,..,..,..,..,..,157,231
2017,Ethiopia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55,..,1992,..,..,..,..,..,..,109731,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,238168,..,220756,..,..,..,21105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117,..,..,..,..,..,..,..,..,..,..,..,..,..,78,..,..
2017,Kenya,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2146,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5578,..,..,..,..,..,..,..,..,1051,..,19924,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,296,..,33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,248947,54,47041,..,..,..,3879,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156945,..,..,..,19716,..,..,..,..,..,..,..,..,..,..,..,..
2017,Madagascar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1174,..,..,..,6583,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5383,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,950,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,Malawi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4518,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6475,..,..,..,..,..,..,..,..,..,1190,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1312,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28706,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3472,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31,3713,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,766,4288,..,..,..,..,..,..,..,..,..,..,17535,16292
2017,Mauritius,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3117,..,..,93,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,..,..,..,..,..,..,1193,16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,913,..,..,..,..,..,71,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7267,..,..,..,28,..,..,86,..,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1253,..,29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22,..,..,..,..,..,..,..,..,..,..,..,..,46,..,..,..,..,..,..,..,286,..,18,301,..,..,..,..,..,77,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230,..,24,..,..,..,..,..,..,..,..,..,..,..
2017,Mayotte,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26741,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4495,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2475,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,Mozambique,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3788,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1706,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3683,..,..,..,..,..,..,41835,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,900,..,..,..,..,..,..,..,3045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4287,..,..,..,..,..,..,..,..,..,..,3062,12023
2017,Réunion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46807,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8020,..,..,..,..,..,..,..,..,2421,3222,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,Rwanda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34811,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109946,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1504,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47924,..,..,..,21537,..,..,..,..,..,..,..,..,..,..,..,..
2017,Seychelles,..,..,..,..,..,..,..,..,..,..,..,27,..,..,..,..,178,..,..,14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,454,..,..,..,..,..,..,..,..,..,19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123,..,..,..,..,..,38,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4776,103,..,..,..,..,..,76,..,..,..,..,156,..,..,..,..,..,..,..,..,..,..,..,..,654,..,..,25,..,..,..,..,..,414,..,..,..,..,..,..,..,..,..,..,..,..,156,..,..,..,..,..,44,..,..,..,..,19,..,..,..,..,..,532,..,..,..,..,..,..,..,..,40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42,156,..,6,432,..,..,..,..,..,..,..,..,..,121,..,..,..,..,..,..,..,..,..,..,14,..,..,158,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,Somalia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,..,6867,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4478,..,..
