Year,Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2017,Grenada,..,..,..,..,..,..,..,19,..,..,..,..,..,..,15,..,..,89,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,290,..,..,..,..,..,..,..,..,..,..,..,..,..,58,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,82,..,291,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,481",..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,37,..,..,..,..,..,..
2017,Guadeloupe,..,..,85,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,223,..,..,..,..,..,..,..,35,..,..,..,..,..,..,..,..,274,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,801",618,..,..,..,..,..,..,..,..,..,..,..,"30,894",665,..,..,..,..,174,..,..,..,..,..,..,..,..,..,..,104,"8,251",..,..,..,..,110,..,..,..,..,..,..,199,..,..,..,..,..,..,..,..,..,..,140,..,..,..,..,..,..,..,..,..,..,..,..,..,"5,456",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,443,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,259,..,..,..,..,297,..,..,..,..,..,227,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,..,..,124,163,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230,..,274,..,..,..,..,..,..,..,..,..,..,..
2017,Haiti,..,..,..,..,..,..,..,..,403,..,..,..,56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,650,..,..,..,..,..,240,297,..,..,825,..,..,..,340,..,..,"1,075",..,..,..,..,..,..,..,..,"2,149",..,..,..,..,..,..,..,..,..,..,..,349,..,..,..,..,..,736,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,732,..,207,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,353,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,290,..,..,..,"1,708",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,958,..,..,..,..,..,..,277,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,519",..,351,..,..,"2,402",..,..,..,..,..,..
2017,Jamaica,..,..,..,..,..,..,..,77,..,..,..,..,..,..,337,..,..,271,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,626,..,..,..,..,..,..,..,..,..,..,..,..,..,55,..,..,905,..,..,..,..,..,..,..,69,..,..,..,74,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,..,..,170,..,..,..,..,..,91,..,..,423,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69,..,..,..,..,..,..,..,..,41,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49,166,..,114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,170",..,..,..,..,..,..,..,..,"2,437",..,"3,028",..,..,..,..,..,..,..,..,..,..,..
2017,Martinique,..,..,58,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75,..,..,..,..,..,..,..,47,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,242,78,..,..,..,..,..,..,..,..,..,..,..,"25,754","1,205",..,..,..,..,..,..,..,..,..,..,"3,718",..,..,..,..,..,696,..,..,..,..,..,..,..,..,..,..,..,44,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,306,..,..,..,..,..,"1,163",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,Montserrat,..,..,..,..,..,..,..,61,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,153,6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68,..,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,..,..,..,..,..,..,..,..,51,..,58,..,..,..,..,..,..,..,..,..,..,..
2017,Puerto Rico,..,..,..,..,..,..,..,..,613,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28,..,..,48,..,..,..,..,..,..,..,..,61,..,..,..,..,..,410,565,..,..,"1,970",..,..,..,355,..,..,"6,929",..,..,..,..,..,..,..,618,"30,116",442,18,439,..,..,..,..,..,..,..,..,74,..,..,..,..,..,261,..,..,..,..,..,..,..,197,..,..,26,83,..,212,..,..,25,..,..,..,..,..,23,99,22,42,45,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,376",..,..,..,..,..,..,..,..,..,..,..,13,..,..,120,..,..,..,..,..,..,..,..,478,..,..,355,73,8,18,..,..,58,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,944,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,90,..,10,..,..,..,..,..,..,89,..,"85,913",225,..,..,..,"1,197",33,..,..,..,..,..
2017,Saint Kitts and Nevis,..,..,..,..,..,..,..,210,..,..,..,..,..,..,9,..,..,51,..,..,..,..,..,..,..,..,..,..,122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26,..,..,..,..,..,371,..,..,..,..,..,..,..,..,..,..,..,..,..,72,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45,..,81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115,..,..,..,..,..,..,..,..,..,..,..,327,..,..,..,..,..,..,..,..,..,..
2017,Saint Lucia,..,..,..,..,..,..,21,57,..,..,11,11,..,..,4,..,..,379,..,..,..,..,4,..,..,..,..,4,1,..,..,..,..,..,..,..,133,..,1,..,..,..,..,24,..,..,..,..,..,..,..,..,..,13,..,..,..,..,..,..,..,112,27,..,..,..,..,..,..,4,..,..,..,..,22,192,..,..,..,..,44,8,..,..,..,62,32,..,1,..,..,"1,135",..,..,..,..,..,44,..,..,..,..,..,..,8,112,21,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..,..,207,..,..,..,8,..,..,..,..,16,..,..,..,..,..,..,5,..,..,..,..,8,..,..,..,..,8,..,13,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,24,..,..,244,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,24,..,..,..,5,..,..,..,..,..,..,..,406,..,..,..,..,..,..,..,..,511,..,311,13,..,..,..,34,..,..,..,..,..,..
2017,Saint Vincent and the Grenadines,..,..,..,..,..,..,..,26,..,..,..,..,..,..,..,..,..,154,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78,..,..,..,..,..,..,48,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,254,..,..,..,..,..,135,..,..,..,..,..,..,..,..,..,..,..,..,..,63,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,141,..,..,..,..,..,..,..,..,..,..,..,62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,490,..,..,..,..,..,..,..,..,389,..,164,..,..,..,..,..,..,..,..,..,..,..
2017,Sint Maarten (Dutch part),..,..,..,..,..,..,180,303,..,..,748,..,..,..,..,..,..,38,..,..,..,..,..,..,..,..,..,..,509,..,..,..,..,..,..,..,20,91,..,..,..,..,..,85,..,..,127,..,..,..,..,..,..,540,725,..,..,..,..,..,..,752,"2,351",..,..,..,..,..,..,..,..,..,..,..,43,..,..,..,..,..,..,..,..,..,..,..,"1,133",..,..,..,..,960,"1,206",..,..,..,..,41,24,..,..,..,..,..,..,"1,398",..,..,..,..,..,..,..,..,..,131,..,..,..,..,..,..,..,..,..,..,..,..,..,40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,389,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,..,..,..,..,..,..,..,..,691,274,..,34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,292,..,..,..,..,..,..,..,..,..,..,..,138,..,..,..,..,..,..,..,..,25,..,178,35,..,..,..,20,..,..,..,..,..,..
2017,Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,557,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,862,..,..,..,..,..,..,388,..,..,..,..,..,..,..,..,..,31,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123,..,..,..,..,"4,504",..,..,..,..,..,"5,234",..,..,..,..,..,399,..,..,..,..,..,..,..,714,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180,..,..,..,..,..,..,..,..,..,..,174,..,..,..,..,..,..,..,..,..,..,..,..,458,..,"3,580",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,102",..,"2,780",..,..,..,..,987,..,..,..,..,..,..
2017,Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,229,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,948,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"7,519",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,198,..,498,..,..,..,..,..,..,..,..,..,..,..
2017,United States Virgin Islands,..,..,..,..,..,..,469,"2,503",..,..,262,..,..,..,..,..,..,176,..,..,..,..,..,..,..,..,..,..,"1,411",..,..,..,..,..,..,..,..,195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,858","2,820",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,307,..,..,..,..,..,..,336,..,..,..,..,..,..,..,..,..,..,..,..,204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,452,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"2,030",..,..,..,..,..,..,..,..,"3,844","1,780",..,257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,918,..,..,..,..,..,..,..,..,..,..,"8,671",..,..,..,..,..,..,..,..,..,..,..
2017,Central America,30,..,95,..,..,37,..,62,"11,581",70,11,434,358,1,44,..,23,41,3,639,"2,641",1,5,1,"1,876",..,..,"5,383",..,..,247,..,..,..,3,16,"9,435",..,44,1,..,76,"5,678","15,474","1,739",..,"54,294",..,3,..,"12,457",9,60,"13,165",15,..,289,52,47,180,..,43,"7,566","3,617",112,"41,134",..,..,3,31,..,..,1,151,"7,399",16,..,1,..,12,"6,271",..,4,149,194,13,..,3,"51,974",..,..,37,836,..,"33,712",346,1,"2,386",149,172,13,170,..,"1,000","3,252",785,"1,965",79,5,33,..,..,..,3,28,681,..,..,14,1,65,11,3,..,46,1,..,..,..,1,..,..,..,"15,469",..,..,4,..,3,141,3,9,..,..,1,"1,239",..,84,"178,357",..,68,..,..,136,..,91,..,"7,299",..,591,"8,682",549,928,339,"1,191",1,"4,653",1,..,427,"1,944",1,..,1,1,23,..,..,..,..,51,123,46,..,..,48,..,121,34,..,32,161,..,"16,592",..,204,..,9,..,364,"1,212",201,..,12,117,..,..,..,..,90,3,136,..,..,..,3,509,..,"2,759",3,"469,145",4,"1,999",1,..,"15,158",75,..,..,21,..,..
2017,Belize,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,464,..,..,..,..,..,..,958,37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"4,893",..,..,..,..,..,..,..,..,..,..,..,..,..,..,28,..,..,..,..,..,..,..,"13,233",..,..,..,28,..,"4,882",..,..,184,..,..,..,..,..,..,..,211,..,..,..,..,..,..,..,..,..,16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1,807",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,173,..,"2,121",..,..,..,..,..,..,..,..,..,..,..
2017,Costa Rica,3,..,7,..,..,1,..,..,767,3,11,33,36,1,3,..,..,4,3,121,56,1,5,1,138,..,..,278,..,..,39,..,..,..,3,5,619,..,1,1,..,76,859,109,"1,551",..,"10,915",..,3,..,..,1,11,"2,757",..,..,..,19,3,27,..,5,737,584,1,"7,787",..,..,3,..,..,..,1,15,392,7,..,1,..,7,799,..,4,11,3,3,..,3,"1,311",..,..,12,29,..,"2,261",33,1,21,7,19,5,15,..,61,821,125,121,3,5,..,..,..,..,3,1,29,..,..,5,1,4,11,3,..,..,1,..,..,..,1,..,..,..,"1,687",..,..,4,..,3,3,3,8,..,..,1,239,..,13,"155,889",..,3,..,..,29,..,..,..,"5,630",..,58,"1,853",89,173,32,140,1,115,1,..,52,397,1,..,1,1,..,..,..,..,..,4,1,..,..,..,1,..,8,..,..,1,32,..,961,..,..,..,9,..,61,299,1,..,12,7,..,..,..,..,24,3,4,..,..,..,3,101,..,217,3,"5,492",4,152,1,..,713,..,..,..,..,..,..
2017,El Salvador,..,..,..,..,..,..,..,..,84,..,..,17,6,..,..,..,..,20,..,26,179,..,..,..,24,..,..,128,..,..,..,..,..,..,..,..,114,..,..,..,..,..,114,99,4,..,296,..,..,..,474,..,..,57,..,..,..,..,..,..,..,..,32,65,..,..,..,..,..,..,..,..,..,..,85,..,..,..,..,..,99,..,..,..,..,..,..,..,"4,763",..,..,..,..,..,"6,946",..,..,4,..,6,..,5,..,24,101,4,17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,934,..,..,..,..,..,..,..,..,..,..,..,11,..,..,"3,703",..,..,..,..,..,..,..,..,246,..,4,96,8,..,3,27,..,50,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,231,..,30,..,..,..,12,34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36,..,"2,738",..,25,..,..,131,..,..,..,..,..,..
2017,Guatemala,..,..,..,..,..,..,..,..,218,..,..,28,..,..,..,..,..,..,..,..,460,..,..,..,75,..,..,103,..,..,..,..,..,..,..,..,142,..,..,..,..,..,123,311,..,..,552,..,..,..,583,..,..,274,..,..,..,..,..,..,..,..,44,73,32,"15,446",..,..,..,..,..,..,..,..,79,9,..,..,..,..,238,..,..,..,191,..,..,..,..,..,..,..,5,..,"4,734",..,..,..,18,6,..,..,..,47,111,..,56,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"7,502",..,..,..,..,..,..,..,..,..,..,..,71,..,..,"4,131",..,..,..,..,..,..,14,..,148,..,29,201,53,..,2,43,..,705,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,508,..,32,..,..,..,14,52,26,..,..,..,..,..,..,..,..,..,15,..,..,..,..,..,..,81,..,"3,999",..,50,..,..,150,..,..,..,..,..,..
2017,Honduras,..,..,..,..,..,..,..,..,82,..,..,..,..,..,..,..,..,..,..,8,172,..,..,..,39,..,..,141,..,..,..,..,..,..,..,..,156,..,43,..,..,..,153,219,..,..,380,..,..,..,402,..,..,196,..,..,..,19,..,..,..,..,50,150,..,"4,799",..,..,..,..,..,..,..,..,61,..,..,..,..,..,100,..,..,..,..,..,..,..,"2,282",..,..,..,5,..,..,..,..,..,..,..,..,..,..,30,64,4,63,19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,795,..,..,..,..,..,..,..,..,..,..,..,27,..,..,"3,874",..,..,..,..,..,..,..,..,171,..,13,164,..,..,..,49,..,26,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,228,..,71,..,..,..,13,17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,..,"3,078",..,24,..,..,53,..,..,..,..,..,..
2017,Mexico,..,..,26,..,..,36,..,..,"9,109",67,..,269,251,..,..,..,14,..,..,387,"1,733",..,..,..,"1,337",..,..,"3,571",..,..,141,..,..,..,..,11,"7,038",..,..,..,..,..,"3,502","4,623",..,..,"11,169",..,..,..,"1,378",8,26,"8,301",..,..,266,14,29,106,..,..,"1,025","1,424",51,"5,398",..,..,..,..,..,..,..,113,"6,320",..,..,..,..,..,"4,443",..,..,80,..,..,..,..,"28,816",..,..,..,455,..,"7,566",291,..,429,94,119,8,119,..,477,"1,693",64,"1,522",11,..,33,..,..,..,..,27,410,..,..,..,..,51,..,..,..,29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113,..,..,..,..,..,584,..,56,"2,950",..,34,..,..,79,..,41,..,924,..,411,"4,327",314,682,215,640,..,"3,567",..,..,325,"1,038",..,..,..,..,..,..,..,..,..,27,14,42,..,..,27,..,91,34,..,..,106,..,"13,019",..,18,..,..,..,194,665,64,..,..,95,..,..,..,..,11,..,94,..,..,..,..,275,..,"1,467",..,"444,138",..,"1,399",..,..,"9,010",52,..,..,..,..,..
2017,Nicaragua,27,..,62,..,..,..,..,62,131,..,..,..,15,..,41,..,..,..,..,10,11,..,..,..,25,..,..,67,..,..,39,..,..,..,..,..,123,..,..,..,..,..,52,49,..,..,206,..,..,..,"5,416",..,..,365,..,..,..,..,15,17,..,..,32,44,..,"1,136",..,..,..,31,..,..,..,..,60,..,..,..,..,..,110,..,..,..,..,..,..,..,845,..,..,..,11,..,"6,509",..,..,11,..,..,..,6,..,..,44,6,13,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,475,..,..,..,..,..,..,..,..,..,..,..,147,..,..,..,..,15,..,..,..,..,..,..,180,..,..,97,..,..,..,26,..,23,..,..,..,118,..,..,..,..,..,..,..,..,..,..,108,..,..,..,..,..,..,..,..,31,..,..,203,..,..,..,..,..,12,22,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46,..,24,..,"1,715",..,23,..,..,79,..,..,..,21,..,..
2017,Panama,..,..,..,..,..,..,..,..,"1,190",..,..,87,50,..,..,..,9,17,..,87,30,..,..,..,238,..,..,"1,095",..,..,28,..,..,..,..,..,779,..,..,..,..,..,875,"9,106",147,..,"30,776",..,..,..,"4,204",..,23,"1,215",15,..,23,..,..,30,..,38,"5,646","1,277",28,"1,675",..,..,..,..,..,..,..,23,402,..,..,..,..,5,454,..,..,58,..,10,..,..,724,..,..,25,303,..,814,22,..,"1,737",30,22,..,25,..,361,418,371,173,36,..,..,..,..,..,..,..,223,..,..,9,..,10,..,..,..,17,..,..,..,..,..,..,..,..,"2,269",..,..,..,..,..,25,..,1,..,..,..,160,..,15,"7,810",..,9,..,..,28,..,36,..,..,..,76,"1,944",85,73,87,266,..,167,..,..,50,371,..,..,..,..,23,..,..,..,..,17,..,4,..,..,20,..,22,..,..,..,23,..,"1,442",..,53,..,..,..,58,123,110,..,..,15,..,..,..,..,55,..,23,..,..,..,..,87,..,731,..,"5,864",..,326,..,..,"5,022",23,..,..,..,..,..
2017,South America,102,108,289,..,24,"4,021",22,46,"134,707",333,440,"1,487","3,337",3,40,4,1,160,173,"2,617",488,11,2,..,"268,065",65,2,"120,669",..,162,584,26,..,912,24,87,"6,561",563,..,26,11,..,"148,490","37,854",315,6,"637,436",..,38,2,"2,454",116,"1,339","12,038",137,40,"1,809",455,39,751,..,629,"10,927","43,501","2,085","1,379",50,15,270,43,2,26,7,604,"26,468",392,3,2,5,63,"31,013",44,13,"1,795",14,218,"1,039",2,"1,181",35,388,"14,214","12,696",2,"1,055","2,353",213,994,662,554,288,429,..,"2,310","138,073",268,"36,507",556,49,69,37,66,4,591,319,"9,643",6,21,133,30,956,110,50,7,143,11,44,9,..,"1,458",1,..,..,"14,856",4,112,1,157,..,950,"1,040",7,15,6,9,"4,466",2,323,"2,191",6,417,5,2,664,12,198,12,"2,859",2,"421,263","250,533",625,"8,721","110,391",976,15,"12,713",262,202,"3,172","4,784",3,326,11,928,..,267,..,46,61,744,36,784,..,..,139,36,204,604,1,9,"13,453",..,"139,036",6,518,2,"19,938",2,"1,516","3,909","8,066",1,"1,045",362,60,8,..,167,"2,100",42,680,20,..,2,35,"3,657",14,"18,588",53,"54,459",..,"92,464",34,111,"37,710",91,..,2,..,3,69
