Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
North America,"Personal remittances, received (current US$)",5728388577,7336172503,7846506113,8054244159,8281135232,8390512764,8506285142,8748599370,9174861724,9188340014,9297336324,9201478427,9133360815
North America,GDP growth (annual %),3.482480344,2.833683569,1.894387575,-0.0266708,-2.577838168,2.612244506,1.703697389,2.198391207,1.887611618,2.492075092,2.662726012,1.521958402,2.291170807
North America,GDP (current US$),1.42109E+13,1.51354E+13,1.59227E+13,1.62681E+13,1.58259E+13,1.66113E+13,1.73373E+13,1.80265E+13,1.86324E+13,1.9329E+13,1.97781E+13,2.02399E+13,2.11386E+13
Namibia,"Personal remittances, received (% of GDP)",0.246629409,0.209753804,0.179644964,0.159667685,0.867515367,0.614293402,0.638437246,0.614081298,0.509498082,0.631273508,0.400609981,0.589034605,0.355976437
Namibia,"Personal remittances, received (current US$)",17563446.86,16434302.01,15702524.84,13550552.44,77002322,69305764.72,79227698.93,79930497.62,64796898.7,80715123.13,46673693.35,66479264.7,48292447.47
Namibia,GDP growth (annual %),2.529262728,7.073175228,5.374044222,2.649811967,0.2959709,6.039249546,5.091338198,5.061682013,5.614719701,6.351677961,6.086376114,1.123168867,-0.867877108
Namibia,GDP (current US$),7121391946,7835043624,8740865600,8486721917,8876191121,11282192605,12409629836,13016272899,12717790505,12786078008,11650656642,11286139080,13566192143
New Caledonia,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
New Caledonia,"Personal remittances, received (current US$)",512232802.1,537060365.6,491186424,544222382.9,509350010.5,491844506.8,594238509.9,715008460,724233290.9,720847485.6,612898777.6,621061715.8,621061693
New Caledonia,GDP growth (annual %),,,,,,,,,,,,,
New Caledonia,GDP (current US$),,,,,,,,,,,,,
Niger,"Personal remittances, received (% of GDP)",1.949111807,2.141870429,1.849071496,1.742345886,1.893064686,2.348319634,2.589015413,2.187228541,1.902343127,2.658518029,2.376352958,2.341186206,3.243823724
Niger,"Personal remittances, received (current US$)",66369885.04,78108189.94,79350377.25,93726010.31,101716210.2,134292521.4,165934780.4,151843055,145870768.6,218788892.6,171517261.8,176251180.4,263389083.4
Niger,GDP growth (annual %),4.499999999,5.800000002,3.146570396,9.587695728,-0.71267743,8.36421953,2.283008487,11.84981918,5.268414897,7.529043068,4.337072369,4.925930933,4.893436692
Niger,GDP (current US$),3405134832,3646728060,4291363391,5379299888,5373097441,5718664505,6409184724,6942258305,7667952566,8229731384,7217667781,7528285444,8119710126
Nigeria,"Personal remittances, received (% of GDP)",8.311897229,7.171477543,6.535831662,5.697713693,6.293031955,5.433920155,5.024410086,4.471926512,4.038542495,3.659825804,4.27788986,4.863316879,5.855215515
Nigeria,"Personal remittances, received (current US$)",14640084310,16932144079,18014430787,19203318556,18368114530,19744686093,20616891980,20542959359,20797132347,20806070813,21157723742,19679388775,22000708025
Nigeria,GDP growth (annual %),6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662
Nigeria,GDP (current US$),1.76134E+11,2.36104E+11,2.75626E+11,3.37036E+11,2.9188E+11,3.6336E+11,4.10335E+11,4.59376E+11,5.14966E+11,5.68499E+11,4.94583E+11,4.0465E+11,3.75745E+11
Nicaragua,"Personal remittances, received (% of GDP)",9.740030237,10.31244626,9.963119982,9.649326774,9.282182157,9.417006112,9.346944945,9.64963816,9.845240202,9.597288592,9.387211221,9.544566496,10.07470125
Nicaragua,"Personal remittances, received (current US$)",615700000,697500000,739600000,819900000,770300000,824800000,913600000,1016300000,1081300000,1140200000,1197500000,1268100000,1394700000
Nicaragua,GDP growth (annual %),4.282398312,4.1520692,5.076352018,3.435716936,-3.292665159,4.410099117,6.316685535,6.496136543,4.927094063,4.7854602,4.792267648,4.563147375,4.675475377
Nicaragua,GDP (current US$),6321335612,6763671611,7423377429,8496965842,8298695145,8758622329,9774316692,10532001130,10982972256,11880438824,12756717323,13286093197,13843586680
Netherlands,"Personal remittances, received (% of GDP)",0.183820141,0.211627854,0.192387936,0.173955777,0.197191105,0.20322823,0.197725379,0.19556366,0.184584698,0.166358472,0.300334113,0.275605412,0.274610386
Netherlands,"Personal remittances, received (current US$)",1259338276,1551953525,1630452207,1649096690,1711771108,1720438527,1787607429,1640722992,1618666630,1482222893,2298351699,2159446076,2280838671
Netherlands,GDP growth (annual %),2.050876074,3.460989006,3.772842505,2.170324787,-3.666884007,1.342739444,1.551189245,-1.030353997,-0.130175239,1.423395401,1.959169699,2.191713725,2.868832199
Netherlands,GDP (current US$),6.85093E+11,7.33341E+11,8.47482E+11,9.47998E+11,8.68077E+11,8.46555E+11,9.04086E+11,8.38971E+11,8.76924E+11,8.90981E+11,7.65265E+11,7.83528E+11,8.30573E+11
Norway,"Personal remittances, received (% of GDP)",0.163667732,0.153096508,0.153752988,0.148084399,0.16333021,0.158453157,0.153357216,0.150232492,0.151185191,0.152190856,0.157486554,0.159844331,0.154441986
Norway,"Personal remittances, received (current US$)",505278425,528833099.6,616676514.8,684970950.4,631471271.3,679971540.3,764994189.9,766529947,791457692,759947590.4,608942452.3,593573549,616978588.9
Norway,GDP growth (annual %),2.624720535,2.395092468,2.985054837,0.480744476,-1.690996963,0.691663072,0.971934879,2.721626792,1.044389078,1.975117446,1.970052934,1.187354764,1.980437749
Norway,GDP (current US$),3.08722E+11,3.45425E+11,4.01083E+11,4.62554E+11,3.86622E+11,4.29131E+11,4.98832E+11,5.10229E+11,5.23502E+11,4.99339E+11,3.86663E+11,3.71345E+11,3.99489E+11
Nepal,"Personal remittances, received (% of GDP)",14.90510198,16.06896468,16.79181348,21.73810397,23.20762544,21.64698527,22.29559536,25.42735297,29.00137363,29.43910359,31.43237437,31.20864136,27.84589908
Nepal,"Personal remittances, received (current US$)",1211823253,1453231426,1733858518,2727140487,2983336877,3464092682,4216894010,4793440977,5588903439,5888694718,6729935671,6611838544,6928134012
Nepal,GDP growth (annual %),3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,3.322905439,0.588678499,7.90574161
Nepal,GDP (current US$),8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,18913574371,18851513891,19271168018,20002968838,21410840909,21185922408,24880266905
Nauru,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Nauru,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Nauru,GDP growth (annual %),,,,34.41929066,8.659698371,13.55082678,11.68452207,10.08655154,34.21498251,36.52409809,2.808191226,10.400004,4.154685104
Nauru,GDP (current US$),,,20439559.58,39292928.31,44294351.76,49234059.72,72682692.54,103837431.9,108631468.3,117013202.3,99964019.3,102055047.9,113880715.2
New Zealand,"Personal remittances, received (% of GDP)",0.306865011,0.299872591,0.279393988,0.316147821,0.272824439,0.252758399,0.270278377,0.262088016,0.240711057,0.151755695,0.160799832,0.145899158,0.229370669
New Zealand,"Personal remittances, received (current US$)",352035937.8,334684335.5,383652892.2,421363024.5,331041414.5,370502945.3,455316355.6,461782564.2,459239108.4,304777035.8,284950344.1,274077437.9,464683904.8
New Zealand,GDP growth (annual %),3.32140288,2.843982348,3.013111653,-1.008893927,-0.213698252,1.5392456,2.334200281,2.225965502,2.575386016,3.71553302,3.584704557,3.64579895,3.128460818
New Zealand,GDP (current US$),1.1472E+11,1.11609E+11,1.37316E+11,1.3328E+11,1.21339E+11,1.46584E+11,1.68462E+11,1.76194E+11,1.90784E+11,2.00834E+11,1.77208E+11,1.87854E+11,2.02591E+11
OECD members,"Personal remittances, received (% of GDP)",0.273006498,0.290536957,0.302041553,0.315241981,0.309211848,0.298413844,0.305930389,0.302297062,0.317524723,0.323991069,0.325158881,0.3247847,0.326929887
OECD members,"Personal remittances, received (current US$)",1.01807E+11,1.13834E+11,1.29439E+11,1.43126E+11,1.31946E+11,1.33391E+11,1.46944E+11,1.44991E+11,1.54297E+11,1.60762E+11,1.52401E+11,1.55165E+11,1.62763E+11
OECD members,GDP growth (annual %),2.759629725,3.013692378,2.561104948,0.256397917,-3.477665867,2.886706143,1.804573799,1.270515519,1.472843687,2.054296602,2.422829122,1.741710582,2.419673973
OECD members,GDP (current US$),3.72911E+13,3.93353E+13,4.30283E+13,4.55817E+13,4.26718E+13,4.47001E+13,4.80319E+13,4.79631E+13,4.85937E+13,4.96194E+13,4.68698E+13,4.77746E+13,4.97851E+13
Oman,"Personal remittances, received (% of GDP)",0.125512509,0.104825466,0.092696733,0.064053019,0.080622188,0.066524747,0.057422862,0.050869875,0.049517044,0.048117021,0.056603133,0.059161096,0.055113828
Oman,"Personal remittances, received (current US$)",39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51,39011703.51
Oman,GDP growth (annual %),2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.804711285,-1.108745787,9.332675576,4.372615776,2.751031637,4.741250717,4.980170972,-0.928051651
Oman,GDP (current US$),31081924577,37215864759,42085305592,60905331599,48388296489,58642392718,67937581274,76689206762,78784395319,81076723017,68921456437,65941482445,70783875163
Other small states,"Personal remittances, received (% of GDP)",,,,,,,1.246374362,1.176789432,1.03748379,1.061843085,1.160043025,1.243753689,1.319398268
Other small states,"Personal remittances, received (current US$)",1810234108,1966913179,2313389769,3201149216,2874985711,3380516971,4117184403,4084324154,3756636720,3982212483,3627612251,3681425192,4331431324
Other small states,GDP growth (annual %),6.111824685,11.06067512,9.933800972,7.494313303,1.828080088,8.277931001,7.655899272,3.659984036,3.013499901,2.918295544,2.793412602,2.393984811,2.170536072
Other small states,GDP (current US$),1.84488E+11,2.17281E+11,2.65766E+11,3.25929E+11,2.79233E+11,3.2467E+11,4.01019E+11,4.21061E+11,4.36532E+11,4.49039E+11,3.71473E+11,3.66456E+11,4.04665E+11
Pakistan,"Personal remittances, received (% of GDP)",3.90860075,3.730765328,3.936064446,4.138693831,5.183976289,5.462021198,5.741443195,6.242434251,6.326914044,7.056775775,7.135672818,7.108440814,6.456101852
Pakistan,"Personal remittances, received (current US$)",4280000000,5121000000,5998000000,7039000000,8717000000,9690000000,12263000000,14007000000,14629000000,17244000000,19306000000,19808000000,19688000000
Pakistan,GDP growth (annual %),7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845,5.700621241
Pakistan,GDP (current US$),1.09502E+11,1.37264E+11,1.52386E+11,1.70078E+11,1.68153E+11,1.77407E+11,2.13587E+11,2.24384E+11,2.31219E+11,2.44361E+11,2.70556E+11,2.78655E+11,3.04952E+11
Panama,"Personal remittances, received (% of GDP)",0.791479677,1.656407934,1.668389668,1.502630283,1.242779543,1.392648852,1.06151726,1.016332053,1.011842105,1.515178831,1.024556448,0.866495507,0.856081357
Panama,"Personal remittances, received (current US$)",129600000,300500000,355300000,378000000,337000000,410000000,368200000,410900000,461400000,756400000,554200000,502200000,533200000
Panama,GDP growth (annual %),7.191279402,8.652465611,11.98398539,9.855654852,1.242992318,5.827839392,11.31373175,9.778903946,6.903272566,5.066743218,5.732763632,4.966420444,5.321230184
Panama,GDP (current US$),16374393900,18141666300,21295984200,25155888600,27116635600,29440300000,34686200000,40429700000,45600000000,49921500000,54091700000,57957600000,62283800000
Peru,"Personal remittances, received (% of GDP)",1.893315884,2.072910746,2.085538026,2.027069619,1.993576062,1.717568742,1.570176087,1.447167998,1.345713969,1.311817123,1.436063991,1.50274823,1.448127955
Peru,"Personal remittances, received (current US$)",1440067536,1837494274,2130814663,2443644585,2408698137,2533910907,2696961723,2787954663,2707246390,2636539865,2725062654,2883886545,3051238954
Peru,GDP growth (annual %),6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.381938283,3.255889597,3.955881804,2.519088535
Peru,GDP (current US$),76060606061,88643193062,1.02171E+11,1.20551E+11,1.20823E+11,1.47529E+11,1.71762E+11,1.92649E+11,2.01175E+11,2.00984E+11,1.89759E+11,1.91907E+11,2.10702E+11
Philippines,"Personal remittances, received (% of GDP)",13.32332098,12.6798115,11.00525114,10.82158367,11.85704394,10.80041591,10.28522747,9.840246974,9.828289156,10.0816438,10.17828961,10.21391263,10.46164046
Philippines,"Personal remittances, received (current US$)",13732557722,15496088457,16437434092,18850672419,19959507639,21556633836,23053626019,24609679613,26716840269,28690797896,29799395700,31141973475,32809770434
Philippines,GDP growth (annual %),4.77766782,5.242960356,6.616662284,4.152756843,1.14833222,7.63226478,3.659751601,6.683818881,7.064024264,6.145298786,6.066548905,6.884055037,6.677553566
Philippines,GDP (current US$),1.03072E+11,1.22211E+11,1.4936E+11,1.74195E+11,1.68335E+11,1.99591E+11,2.24143E+11,2.50092E+11,2.71836E+11,2.84585E+11,2.92774E+11,3.04898E+11,3.1362E+11
Palau,"Personal remittances, received (% of GDP)",0.798678936,0.820146598,0.792018624,0.81512,0.870546747,0.921707163,1.018069939,1.099591494,1.047250624,0.902921154,0.775690172,0.776399025,0.750894105
Palau,"Personal remittances, received (current US$)",1474978.694,1542184.8,1529496.47,1604639.526,1590526.341,1685461.37,1967273.556,2360256.649,2359934.249,2218252.449,2273734.061,2360132.693,2176267.575
Palau,GDP growth (annual %),4.493255138,-2.199277506,0.926833558,-5.355364719,-5.929866287,0.416866486,5.386599547,3.597216479,-2.103951357,4.7748518,10.4309733,0.526568961,-3.570566825
Palau,GDP (current US$),184677300,188037700,193113700,196859300,182704300,182863000,193235600,214648500,225345700,245675100,293124000,303984500,289823500
Papua New Guinea,"Personal remittances, received (% of GDP)",0.141117959,0.053169934,0.079492836,0.063150819,0.040920232,0.024514916,0.094274447,0.06693255,0.06517018,0.044984923,0.048221417,0.012915386,0.018872773
Papua New Guinea,"Personal remittances, received (current US$)",6866648.841,4416477.365,7587647.871,7370129.249,4754743.552,3493553.627,16955086.25,14253844.78,13856030.94,10441275.95,10475320.69,2681111.216,4204418.227
Papua New Guinea,GDP growth (annual %),6.344795923,2.294466102,11.09778044,-0.294276458,6.805554142,10.12468622,1.107311011,4.648420685,3.829931274,13.5,9.5,4.1,1.549820847
Papua New Guinea,GDP (current US$),4865892972,8306343442,9545071325,11670678864,11619541940,14250726290,17984816533,21295834133,21261305413,23210611847,21723378125,20759048835,22277692409
Poland,"Personal remittances, received (% of GDP)",2.113841184,2.4615035,2.43973183,1.962287404,1.858588304,1.597883807,1.458307608,1.396792028,1.411582508,1.358479595,1.420293346,1.421949544,1.305163036
Poland,"Personal remittances, received (current US$)",6471000000,8486000000,10468000000,10475000000,8174000000,7659000000,7712000000,6989000000,7400000000,7409000000,6783000000,6712000000,6870000000
Poland,GDP growth (annual %),3.49366448,6.17963595,7.03474027,4.249685342,2.820183973,3.606928261,5.01730439,1.607905585,1.391891419,3.318445415,3.838945167,3.062598541,4.814129544
Poland,GDP (current US$),3.06125E+11,3.44749E+11,4.29064E+11,5.33816E+11,4.39796E+11,4.79321E+11,5.28832E+11,5.00361E+11,5.24234E+11,5.45389E+11,4.77577E+11,4.72028E+11,5.26371E+11
Pre-demographic dividend,"Personal remittances, received (% of GDP)",4.531097048,4.099319058,3.680119612,2.942519834,3.133756169,2.930916903,2.729634909,2.45961531,2.350688884,2.191910755,2.605580806,2.752132471,2.828792113
Pre-demographic dividend,"Personal remittances, received (current US$)",18955115995,21734998324,23477784247,26398955788,25459002241,28202343041,30626165924,30715786977,32161482101,32457979493,34007199994,32682111464,36332831827
Pre-demographic dividend,GDP growth (annual %),6.80867956,7.216542184,6.581611457,6.881114908,5.074708871,6.3040629,4.56702277,5.641624908,5.962837798,4.800655799,3.070877054,2.746344319,1.713130733
Pre-demographic dividend,GDP (current US$),4.9145E+11,6.23746E+11,7.54318E+11,9.51375E+11,8.57558E+11,1.01476E+12,1.18497E+12,1.30616E+12,1.42857E+12,1.52862E+12,1.34102E+12,1.22091E+12,1.30409E+12
Puerto Rico,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
